rowid,Name,IsFirst,PostSide,Pool,Result,Enemy
2574,Labrynth2,False,True,0,1,SnakeEyes
2575,Labrynth,False,True,0,1,Runick2
2576,Runick2,True,True,0,0,Labrynth
2577,Labrynth,True,False,0,0,Runick3
2578,Runick3,False,False,0,1,Labrynth
2579,Yubel,False,True,0,1,Labrynth
2580,Labrynth,True,True,0,0,Yubel
2581,Labrynth2,True,False,0,0,SnakeEyes
2582,SnakeEyes,False,False,0,1,Labrynth2
2583,Labrynth,False,True,0,1,Runick3
2584,Runick3,True,True,0,0,Labrynth
2585,Runick2,False,False,0,0,Labrynth
2586,Labrynth,True,False,0,1,Runick2
2587,SnakeEyes,True,True,0,0,Labrynth2
2588,Labrynth2,False,True,0,1,SnakeEyes
2589,Runick3,False,True,0,0,Labrynth
2590,Labrynth,True,True,0,1,Runick3
2591,Labrynth,True,True,0,1,Runick2
2592,Runick2,False,True,0,0,Labrynth
2593,Labrynth,False,True,0,1,Yubel
2594,Yubel,True,True,0,0,Labrynth
2595,Runick3,False,False,0,0,Labrynth
2596,Labrynth,True,False,0,1,Runick3
2597,SnakeEyes,False,True,0,0,Labrynth2
2598,Labrynth2,True,True,0,1,SnakeEyes
2599,Labrynth,True,False,0,1,Yubel
2600,Yubel,False,False,0,0,Labrynth
2601,Labrynth,True,True,0,0,Runick3
2602,Runick3,False,True,0,1,Labrynth
2603,Labrynth,True,False,0,1,Runick2
2604,Runick2,False,False,0,0,Labrynth
2605,SnakeEyes,False,False,0,1,Labrynth2
2606,Labrynth2,True,False,0,0,SnakeEyes
2607,Labrynth,False,True,0,0,Runick3
2608,Runick3,True,True,0,1,Labrynth
2609,Yubel,False,True,0,1,Labrynth
2610,Runick2,False,True,0,0,Labrynth
2611,Labrynth,True,True,0,0,Yubel
2612,Labrynth,True,True,0,1,Runick2
2613,Labrynth2,False,True,0,1,SnakeEyes
2614,SnakeEyes,True,True,0,0,Labrynth2
2615,Runick3,True,False,0,1,Labrynth
2616,Labrynth,False,False,0,0,Runick3
2617,Labrynth,False,True,0,1,Yubel
2618,Yubel,True,True,0,0,Labrynth
2619,Labrynth,True,False,0,1,Runick2
2620,Runick2,False,False,0,0,Labrynth
2621,Runick3,True,True,0,1,Labrynth
2622,Labrynth,False,True,0,0,Runick3
2623,SnakeEyes,False,True,0,0,Labrynth2
2624,Labrynth2,True,True,0,1,SnakeEyes
2625,Runick2,False,True,0,0,Labrynth
2626,Labrynth,True,True,0,1,Runick2
2627,Labrynth,False,False,0,0,Runick3
2628,Runick3,True,False,0,1,Labrynth
2629,Yubel,False,False,0,0,Labrynth
2630,Labrynth,True,False,0,1,Yubel
2631,SnakeEyes,False,False,0,0,Labrynth2
2632,Labrynth2,True,False,0,1,SnakeEyes
2633,Runick3,True,True,0,1,Labrynth
2634,Labrynth,False,True,0,0,Runick3
2635,Labrynth,True,False,0,0,Runick2
2636,Runick2,False,False,0,1,Labrynth
2637,Labrynth2,True,True,0,1,SnakeEyes
2638,SnakeEyes,False,True,0,0,Labrynth2
2639,Labrynth,True,True,0,0,Yubel
2640,Yubel,False,True,0,1,Labrynth
2641,Labrynth,False,True,0,1,Runick2
2642,Runick2,True,True,0,0,Labrynth
2643,Labrynth2,True,False,0,1,SnakeEyes
2644,SnakeEyes,False,False,0,0,Labrynth2
2645,Runick3,True,False,0,0,Labrynth
2646,Labrynth,False,False,0,1,Runick3
2647,Labrynth,True,True,0,1,Runick2
2648,Runick2,False,True,0,0,Labrynth
2649,SnakeEyes,False,True,0,1,Labrynth2
2650,Labrynth2,True,True,0,0,SnakeEyes
2651,Yubel,True,True,0,1,Labrynth
2652,Labrynth,False,True,0,0,Yubel
2653,SnakeEyes,True,True,0,0,Labrynth2
2654,Labrynth2,False,True,0,1,SnakeEyes
2655,Runick2,False,False,0,1,Labrynth
2656,Labrynth,True,False,0,0,Runick2
2657,Runick3,False,True,0,1,Labrynth
2658,Labrynth,True,True,0,0,Runick3
2659,Yubel,True,False,0,1,Labrynth
2660,Labrynth,False,False,0,0,Yubel
2661,Labrynth,False,True,0,1,Runick3
2662,Runick3,True,True,0,0,Labrynth
2663,Runick2,True,True,0,0,Labrynth
2664,Labrynth,False,True,0,1,Runick2
2665,Labrynth,False,True,0,1,Yubel
2666,Yubel,True,True,0,0,Labrynth
2667,Labrynth2,True,False,0,0,SnakeEyes
2668,SnakeEyes,False,False,0,1,Labrynth2
2669,Runick2,False,True,0,0,Labrynth
2670,Labrynth,True,True,0,1,Runick2
2671,Labrynth2,False,True,0,1,SnakeEyes
2672,SnakeEyes,True,True,0,0,Labrynth2
2673,Labrynth,True,False,0,1,Runick3
2674,Runick3,False,False,0,0,Labrynth
2675,Labrynth2,True,True,0,0,SnakeEyes
2676,SnakeEyes,False,True,0,1,Labrynth2
2677,Labrynth,True,False,0,1,Runick2
2678,Runick2,False,False,0,0,Labrynth
2679,Runick3,False,True,0,0,Labrynth
2680,Labrynth,True,True,0,1,Runick3
2681,Yubel,False,True,0,0,Labrynth
2682,Labrynth,True,True,0,1,Yubel
2683,Labrynth2,False,False,0,1,SnakeEyes
2684,SnakeEyes,True,False,0,0,Labrynth2
2685,Runick3,False,False,0,1,Labrynth
2686,Labrynth,True,False,0,0,Runick3
2687,Labrynth,False,True,0,1,Runick3
2688,SnakeEyes,False,True,0,0,Labrynth2
2689,Labrynth2,True,True,0,1,SnakeEyes
2690,Yubel,False,False,0,0,Labrynth
2691,Labrynth,True,True,0,1,Runick2
2692,Runick3,True,True,0,0,Labrynth
2693,Runick2,False,True,0,0,Labrynth
2694,Labrynth2,True,False,0,1,SnakeEyes
2695,Labrynth,True,False,0,1,Yubel
2696,SnakeEyes,False,False,0,0,Labrynth2
2697,Runick3,False,True,0,1,Labrynth
2698,Labrynth,True,True,0,0,Runick3
2699,Labrynth,True,False,0,1,Runick2
2700,Runick2,False,False,0,0,Labrynth
2701,Yubel,False,True,0,0,Labrynth
2702,Labrynth,True,True,0,1,Yubel
2703,Labrynth,False,False,0,1,Runick3
2704,Runick3,True,False,0,0,Labrynth
2705,SnakeEyes,False,True,0,1,Labrynth2
2706,Labrynth2,True,True,0,0,SnakeEyes
2707,Runick2,False,True,0,1,Labrynth
2708,Labrynth,True,True,0,0,Runick2
2709,Runick3,False,True,0,0,Labrynth
2710,Labrynth,True,True,0,1,Runick3
2711,Yubel,False,False,0,0,Labrynth
2712,Labrynth,True,False,0,1,Yubel
2713,Labrynth,False,True,0,1,Runick2
2714,Runick2,True,True,0,0,Labrynth
2715,Labrynth,True,False,0,1,Runick3
2716,Runick3,False,False,0,0,Labrynth
2717,SnakeEyes,True,True,0,0,Labrynth2
2718,Labrynth2,False,True,0,1,SnakeEyes
2719,Runick3,False,True,0,1,Labrynth
2720,Labrynth,True,True,0,0,Runick3
2721,Runick2,False,False,0,0,Labrynth
2722,Labrynth,True,False,0,1,Runick2
2723,Labrynth2,True,False,0,0,SnakeEyes
2724,SnakeEyes,False,False,0,1,Labrynth2
2725,Runick3,True,True,0,1,Labrynth
2726,Labrynth,False,True,0,0,Runick3
2727,Labrynth,True,True,0,1,Yubel
2728,Yubel,False,True,0,0,Labrynth
2729,SnakeEyes,True,True,0,1,Labrynth2
2730,Labrynth2,False,True,0,0,SnakeEyes
2731,Runick2,False,True,0,0,Labrynth
2732,Labrynth,True,True,0,1,Runick2
2733,Runick3,True,False,0,0,Labrynth
2734,Labrynth,False,False,0,1,Runick3
2735,Labrynth,True,False,0,1,Yubel
2736,Yubel,False,False,0,0,Labrynth
2737,Labrynth2,False,False,0,1,SnakeEyes
2738,SnakeEyes,True,False,0,0,Labrynth2
2739,Labrynth,True,False,0,0,Runick2
2740,Runick2,False,False,0,1,Labrynth
2741,Labrynth,True,True,0,1,Runick3
2742,Yubel,False,True,0,1,Labrynth
2743,Labrynth,True,True,0,0,Yubel
2744,Runick3,False,True,0,0,Labrynth
2745,SnakeEyes,False,True,0,1,Labrynth2
2746,Labrynth2,True,True,0,0,SnakeEyes
2747,Runick2,True,True,0,1,Labrynth
2748,Labrynth,False,True,0,0,Runick2
2749,Runick3,False,False,0,0,Labrynth
2750,Labrynth,True,False,0,1,Runick3
2751,SnakeEyes,True,True,0,0,Labrynth2
2752,Labrynth2,False,True,0,1,SnakeEyes
2753,Labrynth,False,False,0,0,Runick2
2754,Runick2,True,False,0,1,Labrynth
2755,Runick3,False,True,0,1,Labrynth
2756,Labrynth,False,True,0,0,Yubel
2757,Yubel,True,True,0,1,Labrynth
2758,Labrynth,True,True,0,0,Runick3
2759,Runick3,True,True,0,0,Labrynth
2760,Labrynth,False,True,0,1,Runick3
2761,Labrynth2,True,False,0,0,SnakeEyes
2762,SnakeEyes,False,False,0,1,Labrynth2
2763,Labrynth,False,True,0,1,Runick2
2764,Runick2,True,True,0,0,Labrynth
2765,Yubel,True,False,0,1,Labrynth
2766,Labrynth,False,False,0,0,Yubel
2767,Labrynth,True,False,0,0,Runick3
2768,Runick3,False,False,0,1,Labrynth
2769,Labrynth2,False,True,0,0,SnakeEyes
2770,SnakeEyes,True,True,0,1,Labrynth2
2771,Labrynth,True,True,0,0,Runick2
2772,Runick2,False,True,0,1,Labrynth
2773,Labrynth,False,True,0,0,Runick3
2774,Yubel,True,True,0,0,Labrynth
2775,Runick3,True,True,0,1,Labrynth
2776,Labrynth,False,True,0,1,Yubel
2777,Labrynth2,False,False,0,1,SnakeEyes
2778,SnakeEyes,True,False,0,0,Labrynth2
2779,Runick2,True,False,0,1,Labrynth
2780,Labrynth,False,False,0,0,Runick2
2781,Labrynth2,True,True,0,1,SnakeEyes
2782,SnakeEyes,False,True,0,0,Labrynth2
2783,Runick3,True,False,0,0,Labrynth
2784,Labrynth,False,False,0,1,Runick3
2785,Runick2,True,True,0,0,Labrynth
2786,Labrynth,False,True,0,1,Runick2
2787,Labrynth,True,True,0,1,Yubel
2788,Yubel,False,True,0,0,Labrynth
2789,Runick3,False,True,0,0,Labrynth
2790,Labrynth,True,True,0,1,Runick3
2791,SnakeEyes,False,False,0,0,Labrynth2
2792,Labrynth2,True,False,0,1,SnakeEyes
2793,Labrynth,True,True,0,1,Runick2
2794,Runick2,False,True,0,0,Labrynth
2795,SnakeEyes,False,True,0,1,Labrynth2
2796,Labrynth2,True,True,0,0,SnakeEyes
2797,Labrynth,True,False,0,1,Runick3
2798,Runick3,False,False,0,0,Labrynth
2799,Yubel,False,False,0,1,Labrynth
2800,Labrynth,True,False,0,0,Yubel
2801,Runick2,False,False,0,0,Labrynth
2802,Labrynth,True,False,0,1,Runick2
2803,Labrynth2,False,True,0,0,SnakeEyes
2804,SnakeEyes,True,True,0,1,Labrynth2
2805,Labrynth,True,True,0,0,Runick3
2806,Runick3,False,True,0,1,Labrynth
2807,Runick2,False,True,0,1,Labrynth
2808,Labrynth,True,True,0,0,Runick2
2809,Labrynth,False,True,0,0,Yubel
2810,Yubel,True,True,0,1,Labrynth
2811,Labrynth2,False,False,0,1,SnakeEyes
2812,SnakeEyes,True,False,0,0,Labrynth2
2813,Runick3,True,True,0,0,Labrynth
2814,Labrynth,False,True,0,1,Runick3
2815,Labrynth2,True,True,0,1,SnakeEyes
2816,SnakeEyes,False,True,0,0,Labrynth2
2817,Runick2,True,True,0,1,Labrynth
2818,Labrynth,False,True,0,0,Runick2
2819,Runick3,False,False,0,1,Labrynth
2820,Labrynth,True,False,0,0,Runick3
2821,Labrynth,False,False,0,1,Yubel
2822,Yubel,True,False,0,0,Labrynth
2823,Runick2,True,False,0,0,Labrynth
2824,Labrynth,False,False,0,1,Runick2
2825,Labrynth2,True,False,0,1,SnakeEyes
2826,SnakeEyes,False,False,0,0,Labrynth2
2827,Runick3,True,True,0,0,Labrynth
2828,Labrynth,False,True,0,1,Runick3
2829,Runick2,False,True,0,1,Labrynth
2830,Labrynth,True,True,0,0,Runick2
2831,Labrynth,True,True,0,1,Yubel
2832,Yubel,False,True,0,0,Labrynth
2833,Labrynth2,True,True,0,1,SnakeEyes
2834,SnakeEyes,False,True,0,0,Labrynth2
2835,Labrynth,True,True,0,1,Runick3
2836,Runick3,False,True,0,0,Labrynth
2837,Labrynth,False,True,0,1,Runick2
2838,Runick2,True,True,0,0,Labrynth
2839,SnakeEyes,False,False,0,0,Labrynth2
2840,Labrynth2,True,False,0,1,SnakeEyes
2841,Labrynth,True,False,0,1,Runick2
2842,Runick2,False,False,0,0,Labrynth
2843,Runick3,False,False,0,0,Labrynth
2844,Labrynth,True,False,0,1,Runick3
2845,Yubel,False,False,0,1,Labrynth
2846,Labrynth,True,False,0,0,Yubel
2847,Labrynth2,True,True,0,1,SnakeEyes
2848,SnakeEyes,False,True,0,0,Labrynth2
2849,Runick3,False,True,0,1,Labrynth
2850,Labrynth,True,True,0,0,Runick3
2851,Runick2,False,True,0,0,Labrynth
2852,Labrynth,True,True,0,1,Runick2
2853,Labrynth2,True,False,0,1,SnakeEyes
2854,SnakeEyes,False,False,0,0,Labrynth2
2855,Runick3,True,True,0,0,Labrynth
2856,Labrynth,False,True,0,1,Runick3
2857,Labrynth,False,True,0,1,Yubel
2858,Yubel,True,True,0,0,Labrynth
2859,Runick2,False,False,0,0,Labrynth
2860,Labrynth,True,False,0,1,Runick2
2861,Labrynth,True,False,0,1,Runick3
2862,Runick3,False,False,0,0,Labrynth
2863,Labrynth,True,True,0,1,Runick2
2864,Runick2,False,True,0,0,Labrynth
2865,SnakeEyes,False,True,0,1,Labrynth2
2866,Labrynth2,True,True,0,0,SnakeEyes
2867,Runick3,False,True,0,0,Labrynth
2868,Labrynth,True,True,0,1,Runick3
2869,Branded,True,False,0,0,Labrynth2
2870,Labrynth2,False,False,0,1,Branded
2871,Labrynth2,True,False,0,1,Tenpai
2872,Tenpai,False,False,0,0,Labrynth2
2873,Labrynth2,False,False,0,1,Labrynth2
2874,Labrynth2,True,False,0,0,Labrynth2
2875,Branded,False,True,0,0,Labrynth2
2876,Labrynth2,True,True,0,1,Branded
2877,Labrynth2,True,True,0,1,Tenpai
2878,Branded,False,False,0,0,Labrynth2
2879,Labrynth2,True,False,0,1,Branded
2880,Tenpai,False,True,0,0,Labrynth2
2881,Labrynth2,False,True,0,1,Labrynth2
2882,Labrynth2,True,True,0,0,Labrynth2
2883,Tenpai,False,False,0,1,Labrynth2
2884,Labrynth2,True,False,0,0,Tenpai
2885,Labrynth,True,False,0,0,Labrynth2
2886,Labrynth2,False,False,0,1,Labrynth
2887,Labrynth2,True,True,0,0,Branded
2888,Branded,False,True,0,1,Labrynth2
2889,Labrynth2,False,True,0,1,Branded
2890,Branded,True,True,0,0,Labrynth2
2891,Labrynth,False,True,0,1,Labrynth2
2892,Labrynth2,True,True,0,0,Labrynth
2893,Labrynth2,True,True,0,1,Tenpai
2894,Tenpai,False,True,0,0,Labrynth2
2895,Labrynth2,True,False,0,1,Branded
2896,Branded,False,False,0,0,Labrynth2
2897,Labrynth2,True,True,0,1,Labrynth2
2898,Labrynth2,False,True,0,0,Labrynth2
2899,Labrynth2,True,True,0,1,Tenpai
2900,Tenpai,False,True,0,0,Labrynth2
2901,Labrynth2,True,False,0,1,Labrynth2
2902,Labrynth2,False,False,0,0,Labrynth2
2903,Labrynth,True,True,0,1,Labrynth2
2904,Labrynth2,False,True,0,0,Labrynth
2905,Branded,False,True,0,1,Labrynth2
2906,Labrynth2,True,True,0,0,Branded
2907,Branded,True,True,0,0,Labrynth2
2908,Labrynth2,False,True,0,1,Branded
2909,Labrynth2,False,True,0,1,Labrynth2
2910,Labrynth2,True,True,0,0,Labrynth2
2911,Labrynth,True,False,0,1,Labrynth2
2912,Labrynth2,False,False,0,0,Labrynth
2913,Tenpai,False,False,0,1,Labrynth2
2914,Labrynth2,True,False,0,0,Tenpai
2915,Labrynth,True,True,0,1,Labrynth2
2916,Tenpai,False,True,0,0,Labrynth2
2917,Labrynth2,True,True,0,1,Tenpai
2918,Labrynth2,False,True,0,0,Labrynth
2919,Labrynth2,True,False,0,0,Branded
2920,Branded,False,False,0,1,Labrynth2
2921,Labrynth2,True,True,0,0,Labrynth2
2922,Labrynth2,False,True,0,1,Labrynth2
2923,Labrynth2,False,True,0,0,Branded
2924,Branded,True,True,0,1,Labrynth2
2925,Labrynth2,False,False,0,1,Labrynth2
2926,Labrynth2,True,False,0,0,Labrynth2
2927,Labrynth2,True,True,0,1,Tenpai
2928,Tenpai,False,True,0,0,Labrynth2
2929,Labrynth2,True,True,0,1,Labrynth2
2930,Labrynth2,False,True,0,0,Labrynth2
2931,Labrynth2,False,False,0,0,Labrynth
2932,Labrynth,True,False,0,1,Labrynth2
2933,Labrynth2,True,False,0,1,Tenpai
2934,Tenpai,False,False,0,0,Labrynth2
2935,Labrynth2,False,False,0,0,Branded
2936,Branded,True,False,0,1,Labrynth2
2937,Labrynth2,True,False,0,1,Labrynth2
2938,Labrynth2,False,False,0,0,Labrynth2
2939,Branded,True,True,0,1,Labrynth2
2940,Labrynth2,False,True,0,0,Branded
2941,Labrynth2,True,True,0,1,Tenpai
2942,Tenpai,False,True,0,0,Labrynth2
2943,Branded,True,False,0,0,Labrynth2
2944,Labrynth2,False,False,0,1,Branded
2945,Labrynth2,True,False,0,1,Tenpai
2946,Tenpai,False,False,0,0,Labrynth2
2947,Branded,False,True,0,0,Labrynth2
2948,Labrynth2,True,True,0,1,Branded
2949,Labrynth2,False,True,0,0,Labrynth
2950,Labrynth,True,True,0,1,Labrynth2
2951,Tenpai,False,True,0,0,Labrynth2
2952,Labrynth2,True,True,0,1,Tenpai
2953,Labrynth2,True,True,0,1,Labrynth2
2954,Labrynth2,False,True,0,0,Labrynth2
2955,Branded,False,False,0,1,Labrynth2
2956,Labrynth2,True,False,0,0,Branded
2957,Labrynth,True,False,0,0,Labrynth2
2958,Labrynth2,False,False,0,1,Labrynth
2959,Labrynth,False,True,0,1,Labrynth2
2960,Labrynth2,True,True,0,0,Labrynth
2961,Labrynth2,False,False,0,1,Labrynth2
2962,Labrynth2,True,False,0,0,Labrynth2
2963,Labrynth2,True,False,0,1,Tenpai
2964,Tenpai,False,False,0,0,Labrynth2
2965,Labrynth2,False,True,0,1,Branded
2966,Branded,True,True,0,0,Labrynth2
2967,Labrynth2,True,True,0,1,Tenpai
2968,Tenpai,False,True,0,0,Labrynth2
2969,Labrynth,True,True,0,1,Labrynth2
2970,Labrynth2,False,True,0,0,Labrynth
2971,Labrynth2,False,True,0,0,Labrynth2
2972,Labrynth2,True,True,0,1,Labrynth2
2973,Tenpai,False,False,0,1,Labrynth2
2974,Labrynth2,True,False,0,0,Tenpai
2975,Labrynth,True,False,0,1,Labrynth2
2976,Labrynth2,False,False,0,0,Labrynth
2977,Labrynth2,True,True,0,0,Branded
2978,Branded,False,True,0,1,Labrynth2
2979,Labrynth2,True,False,0,1,Labrynth2
2980,Labrynth2,False,False,0,0,Labrynth2
2981,Labrynth,True,True,0,1,Labrynth2
2982,Labrynth2,False,True,0,0,Labrynth
2983,Tenpai,False,True,0,1,Labrynth2
2984,Labrynth2,True,True,0,0,Tenpai
2985,Branded,True,False,0,1,Labrynth2
2986,Labrynth2,False,False,0,0,Branded
2987,Labrynth2,False,True,0,0,Labrynth2
2988,Labrynth2,True,True,0,1,Labrynth2
2989,Labrynth2,True,False,0,1,Tenpai
2990,Tenpai,False,False,0,0,Labrynth2
2991,Branded,True,True,0,0,Labrynth2
2992,Labrynth2,False,False,0,0,Labrynth
2993,Labrynth,True,False,0,1,Labrynth2
2994,Labrynth2,False,True,0,1,Branded
2995,Tenpai,False,True,0,1,Labrynth2
2996,Labrynth2,True,True,0,0,Tenpai
2997,Labrynth2,False,False,0,0,Labrynth2
2998,Labrynth2,True,False,0,1,Labrynth2
2999,Branded,False,True,0,1,Labrynth2
3000,Labrynth2,True,True,0,0,Branded
3001,Labrynth,True,True,0,1,Labrynth2
3002,Labrynth2,False,True,0,0,Labrynth
3003,Labrynth2,False,True,0,1,Labrynth2
3004,Labrynth2,True,True,0,0,Labrynth2
3005,Tenpai,False,True,0,0,Labrynth2
3006,Labrynth2,True,True,0,1,Tenpai
3007,Labrynth,True,False,0,1,Labrynth2
3008,Labrynth2,False,False,0,0,Labrynth
3009,Labrynth2,True,False,0,0,Tenpai
3010,Tenpai,False,False,0,1,Labrynth2
3011,Labrynth2,True,True,0,1,Labrynth2
3012,Labrynth2,False,True,0,0,Labrynth2
3013,Branded,True,False,0,1,Labrynth2
3014,Labrynth2,False,False,0,0,Branded
3015,Labrynth2,True,True,0,1,Tenpai
3016,Tenpai,False,True,0,0,Labrynth2
3017,Labrynth2,True,False,0,1,Labrynth2
3018,Labrynth2,False,False,0,0,Labrynth2
3019,Labrynth2,False,True,0,0,Labrynth
3020,Labrynth,True,True,0,1,Labrynth2
3021,Labrynth2,False,True,0,1,Branded
3022,Branded,True,True,0,0,Labrynth2
3023,Labrynth2,True,True,0,1,Labrynth2
3024,Labrynth2,False,True,0,0,Labrynth2
3025,Branded,False,True,0,0,Labrynth2
3026,Labrynth2,True,True,0,1,Branded
3027,Labrynth2,True,True,0,1,Tenpai
3028,Tenpai,False,True,0,0,Labrynth2
3029,Labrynth,True,False,0,1,Labrynth2
3030,Labrynth2,False,False,0,0,Labrynth
3031,Labrynth2,True,False,0,0,Branded
3032,Branded,False,False,0,1,Labrynth2
3033,Tenpai,False,False,0,0,Labrynth2
3034,Labrynth2,True,False,0,1,Tenpai
3035,Labrynth2,True,False,0,1,Labrynth2
3036,Labrynth2,False,False,0,0,Labrynth2
3037,Labrynth,True,True,0,0,Labrynth2
3038,Labrynth2,False,True,0,1,Labrynth
3039,Tenpai,False,True,0,0,Labrynth2
3040,Labrynth2,True,True,0,1,Tenpai
3041,Labrynth,False,True,0,1,Labrynth2
3042,Labrynth2,True,True,0,0,Labrynth
3043,Branded,True,True,0,1,Labrynth2
3044,Labrynth2,False,True,0,0,Branded
3045,Tenpai,False,False,0,0,Labrynth2
3046,Labrynth2,True,False,0,1,Tenpai
3047,Labrynth2,True,True,0,1,Labrynth2
3048,Labrynth2,False,True,0,0,Labrynth2
3049,Labrynth2,False,False,0,0,Branded
3050,Branded,True,False,0,1,Labrynth2
3051,Labrynth,True,False,0,0,Labrynth2
3052,Labrynth2,False,False,0,1,Labrynth
3053,Labrynth2,True,True,0,1,Tenpai
3054,Labrynth2,True,False,0,0,Labrynth2
3055,Tenpai,False,True,0,0,Labrynth2
3056,Labrynth2,False,False,0,1,Labrynth2
3057,Branded,True,True,0,1,Labrynth2
3058,Labrynth2,False,True,0,0,Branded
3059,Labrynth2,True,False,0,1,Tenpai
3060,Tenpai,False,False,0,0,Labrynth2
3061,Labrynth2,False,False,0,0,Branded
3062,Branded,True,False,0,1,Labrynth2
3063,Labrynth2,True,True,0,1,Tenpai
3064,Tenpai,False,True,0,0,Labrynth2
3065,Labrynth2,False,True,0,0,Labrynth2
3066,Labrynth2,True,True,0,1,Labrynth2
3067,Labrynth2,True,True,0,0,Labrynth
3068,Labrynth,False,True,0,1,Labrynth2
3069,Branded,True,True,0,0,Labrynth2
3070,Labrynth2,False,True,0,1,Branded
3071,Tenpai,False,False,0,0,Labrynth2
3072,Labrynth2,True,False,0,1,Tenpai
3073,Branded,False,True,0,0,Labrynth2
3074,Labrynth2,True,True,0,1,Branded
3075,Labrynth2,True,True,0,1,Tenpai
3076,Tenpai,False,True,0,0,Labrynth2
3077,Labrynth,True,True,0,0,Labrynth2
3078,Labrynth2,False,True,0,1,Labrynth
3079,Labrynth2,True,False,0,0,Labrynth2
3080,Labrynth2,False,False,0,1,Labrynth2
3081,Labrynth2,True,False,0,1,Branded
3082,Branded,False,False,0,0,Labrynth2
3083,Labrynth2,True,True,0,1,Labrynth2
3084,Labrynth2,False,True,0,0,Labrynth2
3085,Labrynth2,True,False,0,1,Tenpai
3086,Tenpai,False,False,0,0,Labrynth2
3087,Labrynth2,True,True,0,0,Branded
3088,Branded,False,True,0,1,Labrynth2
3089,Labrynth2,False,False,0,1,Labrynth2
3090,Labrynth2,True,False,0,0,Labrynth2
3091,Labrynth,False,False,0,1,Labrynth2
3092,Labrynth2,True,False,0,0,Labrynth
3093,Labrynth2,False,True,0,0,Branded
3094,Branded,True,True,0,1,Labrynth2
3095,Tenpai,False,True,0,0,Labrynth2
3096,Labrynth2,True,True,0,1,Tenpai
3097,Labrynth2,False,False,0,1,Branded
3098,Branded,True,False,0,0,Labrynth2
3099,Tenpai,False,False,0,0,Labrynth2
3100,Labrynth2,True,False,0,1,Tenpai
3101,Labrynth2,False,True,0,0,Labrynth
3102,Labrynth,True,True,0,1,Labrynth2
3103,Branded,False,True,0,0,Labrynth2
3104,Labrynth2,True,True,0,1,Branded
3105,Labrynth2,True,True,0,0,Tenpai
3106,Tenpai,False,True,0,1,Labrynth2
3107,Labrynth2,True,True,0,1,Labrynth2
3108,Labrynth2,False,True,0,0,Labrynth2
3109,Branded,False,False,0,1,Labrynth2
3110,Labrynth2,True,False,0,0,Branded
3111,Labrynth2,False,False,0,1,Labrynth2
3112,Labrynth2,True,False,0,0,Labrynth2
3113,Labrynth,True,False,0,1,Labrynth2
3114,Labrynth2,False,False,0,0,Labrynth
3115,Tenpai,False,True,0,1,Labrynth2
3116,Labrynth2,True,True,0,0,Tenpai
3117,Labrynth2,False,True,0,0,Branded
3118,Branded,True,True,0,1,Labrynth2
3119,Labrynth2,True,False,0,1,Tenpai
3120,Tenpai,False,False,0,0,Labrynth2
3121,Labrynth2,False,False,0,0,Branded
3122,Branded,True,False,0,1,Labrynth2
3123,Tenpai,False,True,0,0,Labrynth2
3124,Labrynth2,True,True,0,1,Tenpai
3125,Labrynth,True,True,0,0,Labrynth2
3126,Labrynth2,False,True,0,1,Labrynth
3127,Labrynth2,False,True,0,1,Labrynth2
3128,Labrynth2,True,True,0,0,Labrynth2
3129,Labrynth2,True,False,0,0,Tenpai
3130,Tenpai,False,False,0,1,Labrynth2
3131,Labrynth,False,True,0,1,Labrynth2
3132,Labrynth2,True,True,0,0,Labrynth
3133,Tenpai,False,True,0,0,Labrynth2
3134,Labrynth2,True,True,0,1,Tenpai
3135,Labrynth2,False,True,0,0,Labrynth2
3136,Labrynth2,True,True,0,1,Labrynth2
3137,Labrynth2,False,False,0,1,Labrynth
3138,Labrynth,True,False,0,0,Labrynth2
3139,Labrynth2,True,True,0,1,Tenpai
3140,Tenpai,False,True,0,0,Labrynth2
3141,Labrynth2,False,True,0,1,Branded
3142,Branded,True,True,0,0,Labrynth2
3143,Labrynth2,True,False,0,0,Tenpai
3144,Tenpai,False,False,0,1,Labrynth2
3145,Labrynth2,False,False,0,1,Labrynth2
3146,Labrynth2,True,False,0,0,Labrynth2
3147,Branded,False,True,0,1,Labrynth2
3148,Labrynth2,True,True,0,0,Branded
3149,Labrynth,False,True,0,1,Labrynth2
3150,Labrynth2,True,True,0,0,Labrynth
